ISO3,ISO3_2,col,cnl,lp,cl
SAU,DJI,1,0.0035,0.3185,0.4407
SAU,DMA,0,0,0.0007,0.0002
SAU,DNK,0,0.0001,0.0083,0.0028
SAU,DOM,0,0,0.0068,0.0023
SAU,DZA,1,0,0.7641,0.588
SAU,ECU,0,0,0.0061,0.002
SAU,EGY,1,0.0111,0.8956,0.6355
SAU,ERI,1,0.0038,0.3204,0.4414
SAU,ESH,1,0,0.9119,0.6373
SAU,ESP,0,0,0.0207,0.0069
SAU,EST,0,0,0.0026,0.0009
SAU,ETH,0,0.0001,0.2444,0.0815
SAU,FIN,0,0,0.0011,0.0004
SAU,FJI,0,0,0.0149,0.005
SAU,FLK,0,0,0.0099,0.0033
SAU,FRA,0,0,0.0463,0.0155
SAU,FRO,0,0,0.0101,0.0034
SAU,FSM,0,0,0.0063,0.0021
SAU,GAB,0,0,0.0076,0.0025
SAU,GBR,0,0.0001,0.0111,0.0037
SAU,GEO,0,0,0.0024,0.0008
SAU,GGY,0,0,0.0101,0.0034
SAU,GHA,0,0,0.0029,0.001
SAU,GIB,0,0,0.063,0.021
SAU,GIN,0,0,0.0017,0.0006
SAU,GLP,0,0,0.0001,0
SAU,GMB,0,0,0.0018,0.0006
SAU,GNB,0,0,0.0023,0.0008
SAU,GNQ,0,0,0.0075,0.0025
SAU,GRC,0,0,0.0122,0.0041
SAU,GRD,0,0,0.0005,0.0002
SAU,GRL,0,0,0.0009,0.0003
SAU,GTM,0,0,0.0045,0.0015
SAU,GUF,0,0,0.0071,0.0024
SAU,GUM,0,0.0049,0.012,0.0056
SAU,GUY,0,0,0.005,0.0017
SAU,HKG,0,0.0001,0.0006,0.0002
SAU,HND,0,0,0.0066,0.0022
SAU,HRV,0,0,0.0092,0.0031
SAU,HTI,0,0,0,0
SAU,HUN,0,0,0.0002,0.0001
SAU,IDN,0,0,0.0109,0.0036
SAU,IMN,0,0,0.0101,0.0034
SAU,IND,0,0.001,0.0255,0.0088
SAU,IOT,0,0,0.0101,0.0034
SAU,IRL,0,0,0.01,0.0034
SAU,IRN,1,0.0001,0.0307,0.3436
SAU,IRQ,1,0.0022,0.6268,0.543
SAU,ISL,0,0,0.0101,0.0034
SAU,ISR,1,0.0024,0.5763,0.5262
SAU,ITA,0,0,0.0094,0.0031
SAU,JAM,0,0,0.0007,0.0002
SAU,JEY,0,0,0.0099,0.0033
SAU,JOR,1,0.0088,0.8887,0.6325
SAU,JPN,0,0,0,0
SAU,KAZ,0,0,0.0031,0.001
SAU,KEN,0,0.0002,0.0219,0.0074
SAU,KGZ,0,0,0.0015,0.0005
SAU,KHM,0,0,0.0001,0
SAU,KIR,0,0,0.0066,0.0022
SAU,KNA,0,0,0.0002,0.0001
SAU,KOR,0,0,0,0
SAU,KWT,1,0.0273,0.9076,0.645
SAU,LAO,0,0,0,0
SAU,LBN,1,0.009,0.82,0.6097
SAU,LBR,0,0,0.0025,0.0008
SAU,LBY,1,0.0025,0.8506,0.6177
SAU,LCA,0,0,0.0001,0
SAU,LIE,0,0,0.0077,0.0026
SAU,LKA,0,0,0.0228,0.0076
SAU,LSO,0,0,0.0087,0.0029
SAU,LTU,0,0,0.0101,0.0034
SAU,LUX,0,0,0.0071,0.0024
SAU,LVA,0,0,0.0101,0.0034
SAU,MAC,0,0.0004,0.0007,0.0004
SAU,MAF,0,0,0.0024,0.0008
SAU,MAR,1,0,0.6186,0.5395
SAU,MCO,0,0,0.0076,0.0025
SAU,MDA,0,0,0.0098,0.0033
SAU,MDG,0,0,0.0097,0.0032
SAU,MDV,0,0,0.0296,0.0099
SAU,MEX,0,0,0.0063,0.0021
SAU,MHL,0,0,0.0078,0.0026
SAU,MKD,0,0,0.0097,0.0032
SAU,MLI,1,0,0.0218,0.3406
SAU,MLT,0,0,0.786,0.262
SAU,MMR,0,0.0003,0.0004,0.0002
SAU,MNE,0,0,0.0094,0.0031
SAU,MNG,0,0,0,0
SAU,MNP,0,0.009,0.0151,0.0081
SAU,MOZ,0,0,0.0085,0.0028
SAU,MRT,1,0,0.7944,0.5981
SAU,MSR,0,0,0.0003,0.0001
SAU,MTQ,0,0,0.0001,0
SAU,MUS,0,0,0.0027,0.0009
SAU,MWI,0,0,0.0088,0.0029
SAU,MYS,0,0.0002,0.0072,0.0024
SAU,MYT,0,0.0003,0.0097,0.0033
SAU,NAM,0,0,0.0076,0.0025
SAU,NCL,0,0,0.0063,0.0021
SAU,NER,1,0,0.128,0.376
SAU,NFK,0,0,0.0081,0.0027
SAU,NGA,0,0,0.0464,0.0155
SAU,NIC,0,0,0.0065,0.0022
SAU,NIU,0,0,0.0067,0.0022
SAU,NLD,0,0,0.0349,0.0116
SAU,NOR,0,0.0002,0.0095,0.0032
SAU,NPL,0,0.0005,0.0231,0.0079
SAU,NRU,0,0,0.0067,0.0022
SAU,NZL,0,0.0002,0.0099,0.0033
SAU,OMN,1,0.0082,0.6934,0.5672
SAU,PAK,0,0.0016,0.0232,0.0083
SAU,PAN,0,0,0.0055,0.0018
SAU,PCN,0,0,0,0
SAU,PER,0,0,0.0054,0.0018
SAU,PHL,0,0.0069,0.0175,0.0081
SAU,PLW,0,0.0026,0.0129,0.0052
SAU,PNG,0,0,0.0017,0.0006
SAU,POL,0,0,0.0092,0.0031
SAU,PRI,0,0,0.0068,0.0023
SAU,PRK,0,0,0,0
SAU,PRT,0,0,0.0066,0.0022
SAU,PRY,0,0,0.0007,0.0002
SAU,PSE,1,0.0101,0.8821,0.6307
SAU,PYF,0,0,0.0059,0.002
SAU,QAT,1,0.0157,0.6571,0.5576
SAU,REU,0,0,0.0021,0.0007
SAU,ROU,0,0,0.0096,0.0032
SAU,RUS,0,0,0.0092,0.0031
SAU,RWA,0,0,0.0087,0.0029
SAU,SAU,1,0.5718,0.8341,0.8019
SAU,SDN,1,0.0038,0.7784,0.5941
SAU,SEN,0,0,0.0129,0.0043
SAU,SGP,0,0,0.0042,0.0014
SAU,SHN,0,0,0.0101,0.0034
SAU,SLB,0,0,0.0061,0.002
SAU,SLE,0,0,0.0023,0.0008
SAU,SLV,0,0,0.0066,0.0022
SAU,SMR,0,0,0.0092,0.0031
SAU,SOM,1,0.0017,0.2015,0.401
SAU,SPM,0,0,0.0062,0.0021
SAU,SRB,0,0,0.009,0.003
SAU,SSD,0,0,0.0003,0.0001
SAU,STP,0,0,0.0039,0.0013
SAU,SUR,0,0,0.0118,0.0039
SAU,SVK,0,0,0.0086,0.0029
SAU,SVN,0,0,0.0092,0.0031
SAU,SWE,0,0,0.0121,0.0041
SAU,SWZ,0,0,0.0088,0.0029
SAU,SXM,0,0,0.0045,0.0015
SAU,SYC,0,0,0.0006,0.0002
SAU,SYR,1,0.0111,0.8139,0.6084
SAU,TCA,0,0,0.0007,0.0002
SAU,TCD,1,0,0.1832,0.3944
SAU,TGO,0,0,0.0037,0.0012
SAU,THA,0,0,0.0002,0.0001
SAU,TJK,0,0,0.0148,0.0049
SAU,TKL,0,0,0.0068,0.0023
SAU,TKM,0,0,0.0022,0.0007
SAU,TLS,0,0,0.0042,0.0014
SAU,TON,0,0,0.0062,0.0021
SAU,TTO,0,0,0.0061,0.002
SAU,TUN,1,0,0.9066,0.6355
SAU,TUR,1,0.0009,0.0209,0.3406
SAU,TUV,0,0,0.0055,0.0018
SAU,TWN,0,0,0.0001,0
SAU,TZA,0,0.0032,0.0128,0.0053
SAU,UGA,0,0.0001,0.0058,0.002
SAU,UKR,0,0,0.01,0.0033
SAU,URY,0,0,0.0067,0.0022
SAU,USA,0,0.0001,0.0104,0.0035
SAU,UZB,0,0,0.0027,0.0009
SAU,VAT,0,0,0.0092,0.0031
SAU,VCT,0,0,0,0
SAU,VEN,0,0,0.0066,0.0022
SAU,VGB,0,0,0.0051,0.0017
SAU,VIR,0,0,0.0024,0.0008
SAU,VNM,0,0,0.0001,0
SAU,VUT,0,0,0.0064,0.0021
SAU,WLF,0,0,0.0055,0.0018
SAU,WSM,0,0,0.0059,0.002
SAU,YEM,1,0.0153,0.8854,0.6335
SAU,ZAF,0,0,0.009,0.003
SAU,ZMB,0,0,0.0087,0.0029
SAU,ZWE,0,0,0.0086,0.0029
SDN,ABW,1,0,0,0.3333
SDN,AFG,0,0,0.0002,0.0001
SDN,AGO,0,0,0.0011,0.0004
SDN,AIA,1,0,0,0.3333
SDN,ALA,0,0,0,0
SDN,ALB,0,0,0,0
SDN,AND,0,0,0,0
SDN,ANT,1,0,0,0.3333
SDN,ARE,1,0.0019,0.4843,0.4954
SDN,ARG,0,0,0.0188,0.0063
SDN,ARM,0,0,0.0003,0.0001
SDN,ASM,1,0,0,0.3333
SDN,ATG,1,0,0.0022,0.3341
SDN,AUS,1,0,0.0018,0.3339
SDN,AUT,0,0,0,0
SDN,AZE,0,0,0.0001,0
SDN,BDI,0,0,0.0022,0.0007
SDN,BEL,0,0,0.0072,0.0024
SDN,BEN,0,0,0.0033,0.0011
SDN,BFA,0,0,0.0044,0.0015
SDN,BGD,0,0,0,0
SDN,BGR,0,0,0,0
SDN,BHR,1,0,0.608,0.536
SDN,BHS,1,0,0,0.3333
SDN,BIH,0,0,0,0
SDN,BLM,0,0,0,0
SDN,BLR,0,0,0,0
SDN,BLZ,1,0,0,0.3333
SDN,BMU,1,0,0,0.3333
SDN,BOL,0,0,0,0
SDN,BRA,0,0,0,0
SDN,BRB,1,0,0,0.3333
SDN,BRN,1,0,0,0.3333
SDN,BTN,1,0,0,0.3333
SDN,BWA,1,0,0.002,0.334
SDN,CAF,0,0,0.0194,0.0065
SDN,CAN,1,0,0.0015,0.3338
SDN,CCK,0,0,0,0
SDN,CHE,0,0,0,0
SDN,CHL,0,0,0,0
SDN,CHN,0,0,0,0
SDN,CIV,0,0,0.0039,0.0013
SDN,CMR,1,0.0002,0.032,0.3441
SDN,COD,0,0,0.0048,0.0016
SDN,COG,0,0,0.0017,0.0006
SDN,COK,1,0,0,0.3333
SDN,COL,0,0,0,0
SDN,COM,1,0,0.0021,0.334
SDN,CPV,0,0,0,0
SDN,CRI,0,0,0,0
SDN,CUB,0,0,0,0
SDN,CUW,0,0,0,0
SDN,CXR,0,0,0,0
SDN,CYM,1,0,0,0.3333
SDN,CYP,0,0,0.0054,0.0018
SDN,CZE,0,0,0,0
SDN,DEU,0,0,0.0085,0.0028
SDN,DJI,1,0,0.3222,0.4407
SDN,DMA,1,0,0,0.3333
SDN,DNK,0,0,0.0006,0.0002
SDN,DOM,0,0,0.0003,0.0001
SDN,DZA,1,0,0.7177,0.5726
SDN,ECU,0,0,0,0
SDN,EGY,1,0.0156,0.8391,0.6182
SDN,ERI,1,0.002,0.3146,0.4389
SDN,ESH,1,0,0.8535,0.6178
SDN,ESP,0,0,0.0132,0.0044
SDN,EST,0,0,0,0
SDN,ETH,0,0,0.2467,0.0823
SDN,FIN,0,0,0.0005,0.0002
SDN,FJI,1,0,0,0.3333
SDN,FLK,0,0,0,0
SDN,FRA,0,0,0.038,0.0127
SDN,FRO,0,0,0,0
SDN,FSM,1,0,0,0.3333
SDN,GAB,0,0,0.0021,0.0007
SDN,GBR,1,0,0.0006,0.3335
SDN,GEO,0,0,0.0004,0.0001
SDN,GGY,1,0,0,0.3333
SDN,GHA,1,0,0.002,0.334
SDN,GIB,1,0,0.0512,0.3504
SDN,GIN,0,0,0.0028,0.0009
SDN,GLP,0,0,0,0
SDN,GMB,1,0,0.0029,0.3343
SDN,GNB,0,0,0.0029,0.001
SDN,GNQ,0,0,0.0021,0.0007
SDN,GRC,0,0,0.0008,0.0003
SDN,GRD,1,0,0,0.3333
SDN,GRL,0,0,0,0
SDN,GTM,0,0,0,0
SDN,GUF,0,0,0.0038,0.0013
SDN,GUM,1,0,0,0.3333
SDN,GUY,1,0,0,0.3333
SDN,HKG,1,0,0,0.3333
SDN,HND,0,0,0,0
SDN,HRV,0,0,0,0
SDN,HTI,0,0,0,0
SDN,HUN,0,0,0,0
SDN,IDN,0,0,0,0
SDN,IMN,1,0,0,0.3333
SDN,IND,1,0,0,0.3333
SDN,IOT,1,0,0,0.3333
SDN,IRL,1,0,0,0.3333
SDN,IRN,1,0,0.0156,0.3385
SDN,IRQ,1,0,0.5828,0.5276
SDN,ISL,0,0,0,0
SDN,ISR,1,0,0.5384,0.5128
SDN,ITA,0,0,0.0005,0.0002
SDN,JAM,1,0,0.0006,0.3335
SDN,JEY,1,0,0,0.3333
SDN,JOR,1,0,0.8318,0.6106
SDN,JPN,0,0,0,0
SDN,KAZ,0,0,0,0
SDN,KEN,1,0,0.0278,0.3426
SDN,KGZ,0,0,0,0
SDN,KHM,0,0,0,0
SDN,KIR,1,0,0,0.3333
SDN,KNA,1,0,0,0.3333
SDN,KOR,0,0,0,0
SDN,KWT,1,0,0.8496,0.6165
SDN,LAO,0,0,0,0
SDN,LBN,1,0,0.7662,0.5887
SDN,LBR,1,0,0.0025,0.3342
SDN,LBY,1,0.0371,0.7963,0.6111
SDN,LCA,1,0,0,0.3333
SDN,LIE,0,0,0,0
SDN,LKA,1,0,0,0.3333
SDN,LSO,1,0,0.0022,0.3341
SDN,LTU,0,0,0,0
SDN,LUX,0,0,0,0
SDN,LVA,0,0,0,0
SDN,MAC,0,0,0,0
SDN,MAF,0,0,0,0
SDN,MAR,1,0,0.5844,0.5281
SDN,MCO,0,0,0,0
SDN,MDA,0,0,0,0
SDN,MDG,0,0,0,0
SDN,MDV,1,0,0,0.3333
SDN,MEX,0,0,0,0
SDN,MHL,1,0,0,0.3333
SDN,MKD,0,0,0,0
SDN,MLI,1,0,0.023,0.341
SDN,MLT,1,0,0.7348,0.5783
SDN,MMR,0,0,0,0
SDN,MNE,0,0,0,0
SDN,MNG,0,0,0,0
SDN,MNP,1,0,0,0.3333
SDN,MOZ,0,0,0.0019,0.0006
SDN,MRT,1,0,0.7437,0.5812
SDN,MSR,1,0,0,0.3333
SDN,MTQ,0,0,0,0
SDN,MUS,1,0,0,0.3333
SDN,MWI,0,0,0.0021,0.0007
SDN,MYS,1,0,0,0.3333
SDN,MYT,0,0,0.0016,0.0005
SDN,NAM,1,0,0.0017,0.3339
SDN,NCL,0,0,0,0
SDN,NER,1,0.0015,0.1349,0.3788
SDN,NFK,1,0,0,0.3333
SDN,NGA,1,0.0008,0.0465,0.3491
SDN,NIC,0,0,0,0
SDN,NIU,1,0,0,0.3333
SDN,NLD,0,0,0.0247,0.0082
SDN,NOR,0,0,0.0011,0.0004
SDN,NPL,0,0,0,0
SDN,NRU,1,0,0,0.3333
SDN,NZL,1,0,0,0.3333
SDN,OMN,1,0,0.645,0.5483
SDN,PAK,1,0,0,0.3333
SDN,PAN,0,0,0,0
SDN,PCN,1,0,0,0.3333
SDN,PER,0,0,0,0
SDN,PHL,1,0,0,0.3333
SDN,PLW,1,0,0,0.3333
SDN,PNG,1,0,0,0.3333
SDN,POL,0,0,0,0
SDN,PRI,1,0,0,0.3333
SDN,PRK,0,0,0,0
SDN,PRT,0,0,0,0
SDN,PRY,0,0,0,0
SDN,PSE,1,0,0.8261,0.6087
SDN,PYF,0,0,0,0
SDN,QAT,1,0.0179,0.6093,0.5424
SDN,REU,0,0,0,0
SDN,ROU,0,0,0,0
SDN,RUS,0,0,0.0001,0
SDN,RWA,1,0,0.0021,0.334
SDN,SAU,1,0.0038,0.7784,0.5941
SDN,SDN,1,0.7065,0.7356,0.814
SDN,SEN,0,0,0.0135,0.0045
SDN,SGP,1,0,0,0.3333
SDN,SHN,0,0,0,0
SDN,SLB,1,0,0,0.3333
SDN,SLE,1,0,0.0022,0.3341
SDN,SLV,0,0,0,0
SDN,SMR,0,0,0,0
SDN,SOM,1,0,0.2176,0.4059
SDN,SPM,0,0,0,0
SDN,SRB,0,0,0,0
SDN,SSD,1,0,0.0283,0.3428
SDN,STP,0,0,0.0001,0
SDN,SUR,0,0,0.0015,0.0005
SDN,SVK,0,0,0,0
SDN,SVN,0,0,0,0
SDN,SWE,0,0,0.0039,0.0013
SDN,SWZ,1,0,0.0021,0.334
SDN,SXM,1,0,0,0.3333
SDN,SYC,1,0,0,0.3333
SDN,SYR,1,0,0.7605,0.5868
SDN,TCA,1,0,0,0.3333
SDN,TCD,1,0.0004,0.1907,0.3971
SDN,TGO,0,0,0.0025,0.0008
SDN,THA,0,0,0,0
SDN,TJK,0,0,0.0001,0
SDN,TKL,1,0,0,0.3333
SDN,TKM,0,0,0,0
SDN,TLS,0,0,0,0
SDN,TON,1,0,0,0.3333
SDN,TTO,1,0,0.0008,0.3336
SDN,TUN,1,0,0.8486,0.6162
SDN,TUR,1,0,0.0168,0.3389
SDN,TUV,1,0,0,0.3333
SDN,TWN,0,0,0,0
SDN,TZA,1,0,0.0066,0.3355
SDN,UGA,1,0,0.0109,0.337
SDN,UKR,0,0,0,0
SDN,URY,0,0,0,0
SDN,USA,1,0,0.0008,0.3336
SDN,UZB,0,0,0,0
SDN,VAT,0,0,0,0
SDN,VCT,1,0,0,0.3333
SDN,VEN,0,0,0,0
SDN,VGB,1,0,0,0.3333
SDN,VIR,1,0,0,0.3333
SDN,VNM,0,0,0,0
SDN,VUT,1,0,0,0.3333
SDN,WLF,0,0,0,0
SDN,WSM,1,0,0,0.3333
SDN,YEM,1,0.0109,0.8287,0.6132
SDN,ZAF,1,0,0.0016,0.3339
SDN,ZMB,1,0,0.0021,0.334
SDN,ZWE,1,0,0.0021,0.334
SEN,ABW,0,0,0.0016,0.0005
SEN,AFG,0,0,0.0003,0.0001
SEN,AGO,0,0,0.1106,0.0369
SEN,AIA,0,0,0.0011,0.0004
SEN,ALA,0,0,0.0004,0.0001
SEN,ALB,0,0,0.0005,0.0002
SEN,AND,1,0.0002,0.0022,0.3341
SEN,ANT,0,0,0.0013,0.0004
SEN,ARE,0,0,0.0068,0.0023
SEN,ARG,0,0,0.0023,0.0008
SEN,ARM,0,0,0.0006,0.0002
SEN,ASM,0,0,0,0
SEN,ATG,0,0,0.0008,0.0003
SEN,AUS,0,0,0.0005,0.0002
SEN,AUT,0,0,0.0004,0.0001
SEN,AZE,0,0,0,0
SEN,BDI,1,0,0.2067,0.4022
SEN,BEL,1,0.001,0.002,0.3343
SEN,BEN,1,0,0.2691,0.423
SEN,BFA,1,0.0014,0.2489,0.4168
SEN,BGD,0,0,0.0004,0.0001
SEN,BGR,0,0,0.0004,0.0001
SEN,BHR,0,0,0.0084,0.0028
SEN,BHS,0,0,0.0008,0.0003
SEN,BIH,0,0,0.0004,0.0001
SEN,BLM,1,0.0029,0.0031,0.3353
SEN,BLR,0,0,0.0005,0.0002
SEN,BLZ,0,0,0.0012,0.0004
SEN,BMU,0,0,0.0005,0.0002
SEN,BOL,0,0,0.0013,0.0004
SEN,BRA,0,0,0.0021,0.0007
SEN,BRB,0,0,0.0008,0.0003
SEN,BRN,0,0,0,0
SEN,BTN,0,0,0.0001,0
SEN,BWA,0,0,0.1956,0.0652
SEN,CAF,1,0,0.1916,0.3972
SEN,CAN,1,0.0008,0.0016,0.3341
SEN,CCK,0,0,0.0015,0.0005
SEN,CHE,1,0.0007,0.0013,0.334
SEN,CHL,0,0,0.0021,0.0007
SEN,CHN,0,0,0,0
SEN,CIV,1,0.0002,0.2148,0.405
SEN,CMR,1,0,0.2138,0.4046
SEN,COD,1,0,0.1676,0.3892
SEN,COG,1,0,0.1172,0.3724
SEN,COK,0,0,0,0
SEN,COL,0,0,0.0021,0.0007
SEN,COM,1,0,0.2058,0.4019
SEN,CPV,0,0.0024,0.0033,0.0019
SEN,CRI,0,0,0.0021,0.0007
SEN,CUB,0,0,0.0021,0.0007
SEN,CUW,0,0,0.0016,0.0005
SEN,CXR,0,0,0.0012,0.0004
SEN,CYM,0,0,0.0009,0.0003
SEN,CYP,0,0,0.0005,0.0002
SEN,CZE,0,0,0.0004,0.0001
SEN,DEU,0,0,0.0005,0.0002
SEN,DJI,1,0.0001,0.0042,0.3347
SEN,DMA,0,0,0.0016,0.0005
SEN,DNK,0,0,0.0004,0.0001
SEN,DOM,0,0,0.0021,0.0007
SEN,DZA,1,0.0014,0.0098,0.3371
SEN,ECU,0,0,0.0019,0.0006
SEN,EGY,0,0,0.0114,0.0038
SEN,ERI,0,0,0.0041,0.0014
SEN,ESH,0,0.0051,0.0116,0.0056
SEN,ESP,0,0,0.0022,0.0007
SEN,EST,0,0,0.0001,0
SEN,ETH,0,0,0.0031,0.001
SEN,FIN,0,0,0,0
SEN,FJI,0,0,0.0002,0.0001
SEN,FLK,0,0,0.0006,0.0002
SEN,FRA,1,0.0031,0.0039,0.3357
SEN,FRO,0,0,0.0005,0.0002
SEN,FSM,0,0,0,0
SEN,GAB,1,0.0001,0.1992,0.3998
SEN,GBR,0,0,0.0008,0.0003
SEN,GEO,0,0,0.0001,0
SEN,GGY,1,0,0.0005,0.3335
SEN,GHA,0,0,0.1865,0.0622
SEN,GIB,0,0,0.0017,0.0006
SEN,GIN,1,0.0047,0.3865,0.4637
SEN,GLP,1,0.0001,0.0017,0.3339
SEN,GMB,0,0.0738,0.436,0.1699
SEN,GNB,0,0.0514,0.4332,0.1615
SEN,GNQ,1,0,0.2033,0.4011
SEN,GRC,0,0,0.0005,0.0002
SEN,GRD,0,0,0.0012,0.0004
SEN,GRL,0,0,0,0
SEN,GTM,0,0,0.0014,0.0005
SEN,GUF,1,0.0017,0.0023,0.3347
SEN,GUM,0,0,0.0002,0.0001
SEN,GUY,0,0,0.0008,0.0003
SEN,HKG,0,0,0,0
SEN,HND,0,0,0.0021,0.0007
SEN,HRV,0,0,0.0005,0.0002
SEN,HTI,1,0,0.0017,0.3339
SEN,HUN,0,0,0,0
SEN,IDN,0,0,0.0001,0
SEN,IMN,0,0,0.0005,0.0002
SEN,IND,1,0,0.0003,0.3334
SEN,IOT,0,0,0.0005,0.0002
SEN,IRL,0,0,0.0005,0.0002
SEN,IRN,0,0,0.0006,0.0002
SEN,IRQ,0,0,0.008,0.0027
SEN,ISL,0,0,0.0005,0.0002
SEN,ISR,0,0,0.0075,0.0025
SEN,ITA,1,0,0.0019,0.334
SEN,JAM,0,0,0.0014,0.0005
SEN,JEY,1,0,0.0006,0.3335
SEN,JOR,0,0,0.0113,0.0038
SEN,JPN,0,0,0,0
SEN,KAZ,0,0,0.0001,0
SEN,KEN,0,0,0.1261,0.042
SEN,KGZ,0,0,0,0
SEN,KHM,0,0,0,0
SEN,KIR,0,0,0,0
SEN,KNA,0,0,0.0012,0.0004
SEN,KOR,0,0,0,0
SEN,KWT,0,0,0.0116,0.0039
SEN,LAO,0,0,0,0
SEN,LBN,1,0,0.0105,0.3368
SEN,LBR,0,0,0.2305,0.0768
SEN,LBY,0,0.0001,0.0109,0.0037
SEN,LCA,0,0,0.0017,0.0006
SEN,LIE,0,0,0.0004,0.0001
SEN,LKA,0,0,0.0003,0.0001
SEN,LSO,0,0,0.2068,0.0689
SEN,LTU,0,0,0.0005,0.0002
SEN,LUX,1,0.0004,0.0011,0.3338
SEN,LVA,0,0,0.0005,0.0002
SEN,MAC,0,0,0,0
SEN,MAF,1,0.0004,0.0014,0.3339
SEN,MAR,0,0.0001,0.0079,0.0027
SEN,MCO,1,0.0011,0.0024,0.3345
SEN,MDA,0,0,0.0012,0.0004
SEN,MDG,1,0,0.0002,0.3334
SEN,MDV,0,0,0.0004,0.0001
SEN,MEX,0,0,0.002,0.0007
SEN,MHL,0,0,0.0002,0.0001
SEN,MKD,0,0,0.0005,0.0002
SEN,MLI,1,0.0102,0.2412,0.4172
SEN,MLT,0,0.0002,0.0103,0.0035
SEN,MMR,0,0,0,0
SEN,MNE,0,0,0.0005,0.0002
SEN,MNG,0,0,0,0
SEN,MNP,0,0,0.0001,0
SEN,MOZ,0,0,0.1815,0.0605
SEN,MRT,1,0.029,0.0692,0.366
SEN,MSR,0,0,0.0012,0.0004
SEN,MTQ,1,0.0001,0.0018,0.3339
SEN,MUS,1,0.0001,0.0017,0.3339
SEN,MWI,0,0,0.2065,0.0688
SEN,MYS,0,0,0,0
SEN,MYT,1,0.0001,0.1535,0.3845
SEN,NAM,0,0,0.1603,0.0534
SEN,NCL,1,0.0016,0.0016,0.3344
SEN,NER,1,0,0.0395,0.3465
SEN,NFK,0,0,0.0007,0.0002
SEN,NGA,0,0,0.2193,0.0731
SEN,NIC,0,0,0.0021,0.0007
SEN,NIU,0,0,0.0001,0
SEN,NLD,0,0,0.001,0.0003
SEN,NOR,0,0,0.0004,0.0001
SEN,NPL,0,0,0.0003,0.0001
SEN,NRU,0,0,0,0
SEN,NZL,0,0,0.0005,0.0002
SEN,OMN,0,0,0.0114,0.0038
SEN,PAK,0,0,0.0004,0.0001
SEN,PAN,0,0,0.0019,0.0006
SEN,PCN,0,0,0.0015,0.0005
SEN,PER,0,0,0.0017,0.0006
SEN,PHL,0,0,0,0
SEN,PLW,0,0,0.0001,0
SEN,PNG,0,0,0.0001,0
SEN,POL,0,0,0.0004,0.0001
SEN,PRI,0,0,0.0021,0.0007
SEN,PRK,0,0,0,0
SEN,PRT,0,0,0.0021,0.0007
SEN,PRY,0,0,0.0002,0.0001
SEN,PSE,0,0,0.0113,0.0038
SEN,PYF,1,0.0023,0.0023,0.3349
SEN,QAT,0,0,0.0084,0.0028
SEN,REU,1,0.0009,0.0049,0.3353
SEN,ROU,0,0,0.0013,0.0004
SEN,RUS,0,0,0.0004,0.0001
SEN,RWA,1,0,0.2066,0.4022
SEN,SAU,0,0,0.0129,0.0043
SEN,SDN,0,0,0.0135,0.0045
SEN,SEN,1,0.2224,0.5908,0.6044
SEN,SGP,0,0,0.0001,0
SEN,SHN,0,0,0.0005,0.0002
SEN,SLB,0,0,0.0001,0
SEN,SLE,0,0.0005,0.2409,0.0805
SEN,SLV,0,0,0.0021,0.0007
SEN,SMR,0,0,0.0018,0.0006
SEN,SOM,0,0,0.0068,0.0023
SEN,SPM,1,0.0034,0.0034,0.3356
SEN,SRB,0,0,0.0004,0.0001
SEN,SSD,0,0,0.0217,0.0072
SEN,STP,0,0.0002,0.0167,0.0056
SEN,SUR,0,0,0.0007,0.0002
SEN,SVK,0,0,0.0004,0.0001
SEN,SVN,0,0,0.0004,0.0001
SEN,SWE,0,0,0.0005,0.0002
SEN,SWZ,0,0,0.2012,0.0671
SEN,SXM,0,0,0.0013,0.0004
SEN,SYC,1,0,0.0017,0.3339
SEN,SYR,0,0,0.0104,0.0035
SEN,TCA,0,0,0.0014,0.0005
SEN,TCD,1,0,0.0338,0.3446
SEN,TGO,1,0,0.2418,0.414
SEN,THA,0,0,0,0
SEN,TJK,0,0,0.0004,0.0001
SEN,TKL,0,0,0.0001,0
SEN,TKM,0,0,0.0001,0
SEN,TLS,0,0,0.0006,0.0002
SEN,TON,0,0,0,0
SEN,TTO,0,0,0.0008,0.0003
SEN,TUN,0,0,0.0116,0.0039
SEN,TUR,0,0,0.0003,0.0001
SEN,TUV,0,0,0,0
SEN,TWN,0,0,0,0
SEN,TZA,0,0,0.1968,0.0656
SEN,UGA,0,0,0.1374,0.0458
SEN,UKR,0,0,0.0005,0.0002
SEN,URY,0,0,0.0021,0.0007
SEN,USA,0,0,0.0008,0.0003
SEN,UZB,0,0,0.0001,0
SEN,VAT,0,0,0.0018,0.0006
SEN,VCT,0,0,0.0012,0.0004
SEN,VEN,0,0,0.0021,0.0007
SEN,VGB,0,0,0.0008,0.0003
SEN,VIR,0,0,0.0013,0.0004
SEN,VNM,0,0,0,0
SEN,VUT,1,0.0001,0.0002,0.3334
SEN,WLF,1,0.0004,0.0004,0.3336
SEN,WSM,0,0,0,0
SEN,YEM,0,0,0.0113,0.0038
SEN,ZAF,0,0,0.155,0.0517
SEN,ZMB,0,0,0.2043,0.0681
SEN,ZWE,0,0,0.1972,0.0657
SGP,ABW,1,0.023,0.0423,0.3551
SGP,AFG,0,0,0.047,0.0157
